Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,97123,87857,0,19943,204923,17891,0,0,12438,30329,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Chief Deputy Sheriff,False,False,,176205,213119,,182193,11211,0,11287,204691,80924,0,0,37047,117971,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Assistant Department Leader-Attorney/Physician,False,False,,181330,267401,,202267,0,0,2392,204659,49581,0,0,36797,86378,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,193905,0,0,10651,204556,10480,0,0,28899,39379,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Shift,False,False,,75841,91368,,121800,71748,0,10949,204497,44607,0,0,11785,56392,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,85204,94020,0,24397,203621,40754,0,0,24379,65133,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Staff,False,False,,106182,127918,,119600,63117,0,20695,203412,47357,0,0,16018,63375,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Staff,False,False,,92928,111738,,107100,59138,0,36909,203147,47378,0,0,12518,59896,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Shift,False,False,,75841,91368,,123619,68043,0,11135,202797,45307,0,0,11869,57176,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Department/Corporate Leader-Executive,False,False,,161025,236633,,196756,0,0,5980,202736,10502,0,0,0,10502,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Shift,False,False,,75841,91368,,125587,54963,0,22086,202636,48923,0,0,0,48923,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,183106,0,0,19510,202616,10497,0,0,0,10497,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Assistant Department Leader-Fire,False,False,,154783,227806,,186662,0,0,15904,202566,68394,0,0,12421,80815,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,101788,80241,0,20295,202324,27119,0,0,12558,39677,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Staff,False,False,,106182,127918,,103832,66829,0,30989,201650,50878,0,0,32362,83240,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,178346,0,4729,18283,201358,42993,0,0,10326,53319,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,88543,102157,0,9559,200259,25214,0,0,27776,52990,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,194481,0,0,5656,200137,42884,0,348,10011,53243,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Department/Corporate Leader-Executive,False,False,,161025,236633,,191387,0,0,8480,199867,32276,0,0,18064,50340,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Program/Business Leader-Attorney,False,False,,148337,218227,,198966,0,0,0,198966,10498,0,485,12634,23617,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,193784,0,0,4856,198640,42563,0,347,0,42910,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,185485,2530,0,10504,198519,10500,0,0,0,10500,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Extra Help,False,False,,0,0,,139309,0,59065,0,198374,12639,0,143,2971,15753,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,85548,92767,0,20018,198333,25902,0,0,14013,39915,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,False,False,,89538,108312,,93894,87313,0,17014,198221,41980,0,0,34200,76180,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,98555,79230,0,20293,198078,25988,0,0,0,25988,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Shift,False,False,,75841,91368,,115565,71048,0,11135,197748,45306,0,0,19980,65286,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Program/Business Leader-Attorney,False,False,,148337,218227,,196987,0,0,0,196987,44465,0,498,21064,66027,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Staff,False,False,,106182,127918,,108509,59163,0,29076,196748,49985,0,0,27109,77094,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,189993,0,0,6456,196449,42798,0,346,13284,56428,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,192287,0,0,4056,196343,42540,0,348,12248,55136,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Deputy County Senior-Restricted,False,False,Deputy County Senior-Restricted|Deputy County Senior-Restricted|Deputy County Senior-Restricted|Extra Help,145180,200242,,193723,0,0,2438,196161,42587,0,471,12634,55692,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,107120,67420,0,20778,195318,43219,0,0,12585,55804,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Department/Corporate Leader-Probation,False,False,,161025,236633,,189329,0,0,5980,195309,65475,0,0,13269,78744,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,99031,87071,0,9155,195257,36703,0,0,12558,49261,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,False,False,,144897,200048,,190841,0,0,4056,194897,42541,0,467,13558,56566,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Program/Business Leader-Division Chief,False,False,,143121,210425,,151498,29334,0,13435,194267,60514,0,403,26319,87236,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Program/Business Leader-Attorney,False,False,,148337,218227,,191612,0,0,2500,194112,32697,0,498,26297,59492,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Agricultural Commissioner/W&M,Department/Corporate Leader-Executive,False,False,,161025,236633,,187950,0,0,5980,193930,42150,0,0,12846,54996,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,90713,94129,0,8997,193839,23525,0,0,19148,42673,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Human Resources,Department/Corporate Leader-Executive,False,False,,161025,236633,,187691,0,0,5980,193671,10508,0,0,0,10508,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Lieutenant,False,False,,140078,169017,,113372,61322,0,18954,193648,49727,0,0,34397,84124,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,False,False,,144897,200048,,189523,0,0,4056,193579,42541,0,467,12634,55642,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,97025,87464,0,8993,193482,23605,0,0,12514,36119,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Commander,False,False,,159576,192824,,175357,7524,0,10291,193172,73247,0,0,24010,97257,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,98895,72739,0,21532,193166,43459,0,0,20765,64224,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,163696,0,0,29384,193080,10521,0,0,8869,19390,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Program/Business Leader-Attorney,False,False,,148337,218227,,188325,0,0,4706,193031,42038,0,460,10212,52710,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Sergeant,False,False,,101215,122564,,108208,56563,0,28117,192888,45320,0,0,33879,79199,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Program/Business Leader-Attorney,False,False,,148337,218227,,192652,0,0,0,192652,10498,0,485,12634,23617,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,False,False,,144897,200048,,186435,0,0,4857,191292,41153,0,449,10833,52435,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician Supervisor,False,False,,216233,247010,,176874,0,6700,7591,191165,34033,0,0,7241,41274,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,False,False,,144897,200048,,185305,0,0,5308,190613,41622,0,453,13635,55710,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,82702,85845,0,21934,190481,26419,0,0,26883,53302,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,182894,0,0,7256,190150,43226,0,348,22064,65638,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,101248,68580,0,20114,189942,40284,0,0,7952,48236,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Department/Corporate Leader-Executive,False,False,,161025,236633,,183819,0,0,5980,189799,40979,0,0,11285,52264,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Commander,False,False,,159576,192824,,167211,11756,0,10291,189258,73247,0,0,32003,105250,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,83810,96388,0,8993,189191,35963,0,0,25775,61738,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,183273,0,0,5656,188929,42733,0,348,21060,64141,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,98052,81523,0,8993,188568,23606,0,0,11508,35114,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,93099,75375,0,19943,188417,17896,0,0,13893,31789,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,95124,83741,0,9413,188278,39472,0,0,24583,64055,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Sergeant,False,False,,101215,122564,,104251,71071,0,12785,188107,48534,0,0,35279,83813,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Lieutenant,False,False,,140078,169017,,164124,13602,0,10263,187989,62598,0,0,11869,74467,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,99436,79809,0,8603,187848,16178,0,0,10136,26314,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Shift,False,False,,75841,91368,,108624,67643,0,11135,187402,45305,0,0,26993,72298,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,101918,75395,0,9828,187141,39605,0,0,12558,52163,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,87824,76763,0,21782,186369,43535,0,0,26883,70418,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Staff,False,False,,106182,127918,,108835,48349,0,29138,186322,50006,0,0,26783,76789,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Deputy Public Defender Senior,False,False,,144897,200048,,184478,0,0,1718,186196,42440,0,471,21928,64839,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Housing/Community Development,Enterprise Leader-General,False,False,,113695,166598,,133417,52631,0,0,186048,10544,0,321,10212,21077,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,107070,58178,0,20778,186026,43221,0,0,12634,55855,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Electronic Data Processing Office Automation Specialist II,False,False,,104745,126449,,123630,49574,0,11393,184597,31467,0,0,11212,42679,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Commander,False,False,,159576,192824,,167278,6852,0,10291,184421,71373,0,0,32641,104014,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Sergeant,False,False,,101215,122564,,112786,32184,0,38643,183613,44825,0,0,23228,68053,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Program/Business Leader-General,False,False,,98846,144468,,130385,52931,0,0,183316,27970,0,313,8850,37133,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,False,False,,144897,200048,,176058,0,0,7256,183314,39800,0,319,12437,52556,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Sergeant,False,False,,101215,122564,,109892,60743,0,12572,183207,47521,0,0,29834,77355,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Deputy Public Defender Senior,False,False,,144897,200048,,183035,0,0,143,183178,41178,0,461,19060,60699,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Commander,False,False,,141852,171186,,163882,9697,0,9023,182602,61856,0,0,10136,71992,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy,False,False,,85320,103166,,88646,78878,0,15074,182598,39300,0,0,34397,73697,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Pharmacist Supervisor,False,False,,152936,185282,,182587,0,0,0,182587,42246,0,0,10136,52382,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Physician,False,False,,204108,233101,,158023,18294,0,6196,182513,10527,0,0,10136,20663,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Program/Business Leader-Attorney,False,False,,148337,218227,,182464,0,0,0,182464,31727,0,489,32036,64252,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Captain Staff,False,False,,106182,127918,,111603,49960,0,20599,182162,47328,0,0,23925,71253,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,False,False,,66379,79810,,93107,66287,0,21532,180926,43462,0,0,26273,69735,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Assistant Department Leader-Executive,False,False,,123592,181349,,170880,0,0,9892,180772,37057,0,0,10333,47390,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
